url,title,property type,property_size(Sq Ft),price(BDT),service_charge(BDT),bedrooms,bathrooms,parking,lift,floor,interior_style,year built,building registration type,preferred tennant,garage(Sq Ft),front_road(Sq Ft),common_area(Sq Ft),city_area,district,zip_code,country
https://rents.com.bd/property/2100-sq-ft-cozy-office-space-available-for-rent-in-banani-area/,2100 Sq Ft Cozy Office Space Available For Rent In Banani Area,Commercial Space,2100.0,100000,10000,,,01,1.0,4th floor,Un-Furnished,2017.0, Residential, Corporate Office or Small Office,150,20,150,Banani,Dhaka,1212,Bangladesh
https://rents.com.bd/property/3-bedroom-budget-friendly-house-for-rent-in-north-gulshan-area/,3 Bedroom Budget Friendly House For Rent In North Gulshan area,Residential Apartment,2415.0,100000,,03,03,01,2.0,1st Floor Available,Un-Furnished,2016.0, Residential, Family,150,20,650,Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/swimming-pool-gym-facilized-fully-furnished-apartment-vacant-for-rent-in-gulshan-2/,Swimming Pool & GYM Facilized Fully Furnished Apartment Vacant For Rent In Gulshan 2,Residential Apartment,2800.0,135000,,04,04,02,3.0,3rd,Fully-Furnised,2016.0, Residential, Family,350,50,550,Gulshan 2,Dhaka,2,Bangladesh
https://rents.com.bd/property/1900-sq-ft-well-maintained-office-space-now-available-for-rent-in-banani-area/,1900 Sq Ft Well Maintained Office Space Now Available For Rent In Banani Area,Commercial Space,1900.0,100000,8000,,,01,1.0,5th floor,Un-Furnished,2017.0, Residential, Corporate Office or Small Office,150,20,150,Banani,Dhaka,1212,Bangladesh
https://rents.com.bd/property/well-maintained-03-bedroom-apartment-now-available-for-rent-in-baridhara-diplomatic-zone/,Well Maintained 03 Bedroom Apartment Now Available For Rent In Baridhara Diplomatic Zone,Residential Apartment,2400.0,100000,,03,04,01,1.0,,Un-Furnished,2015.0, Residential, Family,150,20,250,Baridhara Diplomatic Zone,Dhaka,1212,Bangladesh
https://rents.com.bd/property/nicely-decorated-03-bedrooms-fully-furnished-apartment-now-vacant-for-rent-in-banani/,Nicely Decorated 03 Bedrooms Fully Furnished Apartment Now Vacant For Rent in Banani,Residential Apartment,2500.0,130000,,03,03,02,2.0,,Fully-Furnised,2014.0, Residential, Family,350,25,150,North Banani,Dhaka,,Bangladesh
https://rents.com.bd/property/nicely-decorated-03-bedroom-house-for-rent-in-baridhara-diplomatic-zone/,Nicely Decorated 03 Bedroom House For Rent In Baridhara Diplomatic Zone,Residential Apartment,2800.0,100000,,03,04,01,1.0,,Un-Furnished,2012.0, Residential, Family,150,20,250,Baridhara Diplomatic Zone,Dhaka,1212,Bangladesh
https://rents.com.bd/property/4-bedroom-nicely-maintained-apartment-to-rent-in-gulshan-with-satisfactory-price/,4 Bedroom Nicely Maintained Apartment To Rent In Gulshan With Satisfactory Price,Residential Apartment,3715.0,220000,,04,04,02,2.0,4th & 6th Floor Available,Un-Furnished,2016.0, Residential, Family,350,20,650,Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/1400-sq-ft-furnished-office-space-now-available-for-rent-in-banani-area/,1400 Sq Ft Furnished Office Space Now Available For Rent In Banani Area,Commercial Space,1400.0,120000,,,,01,1.0,4th floor ,Fully-Furnised,2010.0, Residential, Corporate Office or Small Office,150,20,150,Banani,Dhaka,1212,Bangladesh
https://rents.com.bd/property/exclusive-luxurious-furnished-apartment-now-available-for-rent-in-gulshan/,Exclusive Luxurious Furnished Apartment Now Available For Rent In Gulshan,Residential Apartment,2250.0,185000,,03,03,01,2.0,11th,Fully-Furnised,2020.0, Residential, Family,150,50,150,Gulshan 1,Dhaka,1,Bangladesh
https://rents.com.bd/property/brand-new-03-bedroom-flat-available-for-rent-in-banani/,Brand New 03 Bedroom Flat Available For Rent In Banani,Residential Apartment,2400.0,120000,,03,03,02,2.0,,Un-Furnished,2021.0, Residential, Family,350,15,350,Banani,Dhaka,,Bangladesh
https://rents.com.bd/property/04-bedroom-ready-flat-now-available-for-rent-in-banani-area/,04 Bedroom Ready Flat Now Available For Rent In Banani Area,Residential Apartment,2650.0,110000,,04,05,01,2.0,,Un-Furnished,2019.0, Residential, Family,150,15,350,Banani,Dhaka,,Bangladesh
https://rents.com.bd/property/swimming-pool-facilized-luxury-furnished-house-for-rent-in-baridhara-diplomatic-zone/,Swimming Pool Facilized Luxury Furnished House for rent in Baridhara Diplomatic zone,Residential Apartment,3500.0,340000,,04,05,02,2.0,,Fully-Furnised,2017.0, Residential, Family,350,15,150,Baridhara Diplomatic Zone,,,Bangladesh
https://rents.com.bd/property/banani-is-offering-you-a-2500-sq-ft-flat-for-rent/,Banani Is Offering You A 2500 Sq Ft Flat For Rent,Residential Apartment,2500.0,105000,,03,03,02,1.0,,Un-Furnished,2014.0, Residential, Family,150,15,200,Banani,Dhaka,,Bangladesh
https://rents.com.bd/property/affordable-budget-friendly-furnished-apartment-now-available-for-rent-in-gulshan/,Affordable & Budget Friendly Furnished Apartment Now Available For Rent In Gulshan,Residential Apartment,1700.0,110000,,03,03,01,1.0,4th,Fully-Furnised,2010.0, Residential, Family,150,50,150,Gulshan 1,Dhaka,1,Bangladesh
https://rents.com.bd/property/well-maintained-2000-sq-ft-flat-to-rent-in-gulshan-with-satisfactory-price/,Well Maintained 2000 Sq Ft Flat To Rent In Gulshan With Satisfactory Price,Residential Apartment,2000.0,100000,,03,03,01,2.0,2nd,Un-Furnished,2010.0, Residential, Family,150,20,350,Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/stunning-4-bedroom-furnished-apartment-for-rent-in-baridhara-diplomatic-zone/,Stunning 4 Bedroom Furnished Apartment for rent in Baridhara Diplomatic zone,Residential Apartment,4600.0,300000,,04,05,02,2.0,,Fully-Furnised,2020.0, Residential, Family,350,15,750,Baridhara Diplomatic Zone,,,Bangladesh
https://rents.com.bd/property/affordable-03-bedroom-flat-is-up-for-rent-in-banani-area/,Affordable 03 Bedroom Flat Is Up For Rent In Banani Area,Residential Apartment,1900.0,100000,,03,04,01,2.0,,Un-Furnished,2014.0, Residential, Family,150,15,200,Banani,Dhaka,,Bangladesh
https://rents.com.bd/property/swimming-pool-facilized-4500-sq-ft-luxury-house-for-rent-in-gulshan/,Swimming Pool Facilized 4500 Sq Ft Luxury House For Rent In Gulshan,Residential Apartment,4500.0,250000,,05,05,02,2.0,1st Floor & 2nd Floor Available,Un-Furnished,2018.0, Residential, Family,350,20,450,Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/rarely-available-a-2500-sq-ft-flat-to-rent-in-gulshan-with-satisfactory-price/,Rarely Available A 2500 Sq Ft Flat To Rent In Gulshan With Satisfactory Price,Residential Apartment,2500.0,100000,,03,03,01,2.0,2nd,Un-Furnished,2010.0, Residential, Family,150,20,350,Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/1600-sq-ft-small-size-office-space-now-available-for-rent-in-banani-area/,1600 Sq Ft Small Size Office Space Now Available For Rent In Banani Area,Commercial Space,1600.0,100000,,,,01,1.0,1st floor ,Un-Furnished,2010.0, Residential, Corporate Office or Small Office,150,20,150,Banani,Dhaka,1212,Bangladesh
https://rents.com.bd/property/well-decorated-fully-furnished-apartment-is-up-for-rent-in-gulshan/,Well Decorated Fully Furnished Apartment Is Up For Rent In Gulshan,Residential Apartment,2700.0,120000,,03,03,01,1.0,3rd floor,Fully-Furnised,2002.0, Residential, Family,150,40,150,Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/nicely-decorated-2200-sq-ft-04-bedroom-flat-is-up-for-rent-in-banani/,Nicely Decorated 2200 Sq Ft 04 Bedroom Flat Is Up For Rent In Banani,Residential Apartment,2200.0,90000,,04,04,02,2.0,,Un-Furnished,2019.0, Residential, Family,350,15,200,Banani,Dhaka,,Bangladesh
https://rents.com.bd/property/5000-sq-ft-luxury-duplex-furnished-house-for-rent-in-baridhara-diplomatic-zone/,5000 Sq Ft Luxury Duplex Furnished House for rent in Baridhara Diplomatic zone,Residential Apartment,5000.0,350000,,05,06,01,1.0,,Fully-Furnised,2014.0, Residential, Family,150,15,150,Baridhara Diplomatic Zone,,,Bangladesh
https://rents.com.bd/property/beautiful-3-bedroom-furnished-home-now-available-for-rent-in-banani-area/,Beautiful 3 Bedroom Furnished Home Now Available for Rent In Banani Area,Residential Apartment,2300.0,105000,,03,03,01,1.0,,Fully-Furnised,2017.0, Residential, Family,150,15,200,Banani,Dhaka,,Bangladesh
https://rents.com.bd/property/brand-new-simplex-3200-sq-ft-size-house-available-for-rent-in-north-gulshan/,Brand New Simplex 3200 Sq Ft Size House Available For Rent In North Gulshan,Residential Apartment,3200.0,350000,,04,04,02,2.0,"1st Floor, 5th Floor & 7th Floor Available",Un-Furnished,2021.0, Residential, Family,350,20,350,North Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/2500-sq-ft-nicely-decorated-office-space-now-available-for-rent-in-banani/,2500 Sq Ft Nicely Decorated Office Space Now Available For Rent In Banani,Commercial Space,2500.0,150000,,,,01,1.0,6th floor ,Un-Furnished,2017.0, Residential, Corporate Office or Small Office,150,20,150,Banani,Dhaka,1212,Bangladesh
https://rents.com.bd/property/well-maintained-2400-sq-ft-house-in-banani-now-available-for-rent/,"Well Maintained 2400 Sq Ft House In Banani, Now Available For Rent",Residential Apartment,2400.0,85000,,03,04,01,1.0,,Un-Furnished,2018.0, Residential, Family,150,15,200,Banani,Dhaka,,Bangladesh
https://rents.com.bd/property/nicely-decorated-semi-furnished-apartment-is-up-for-rent-in-gulshan/,Nicely Decorated Semi Furnished Apartment Is Up For Rent In Gulshan,Residential Apartment,2000.0,70000,,03,03,01,1.0,3rd floor available,Semi-Furnished,2015.0, Residential, Family,150,40,150,Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/stunning-furnished-home-in-the-prestigious-community-of-banani-is-up-for-rent/,"Stunning Furnished Home In The Prestigious Community Of Banani, Is Up For Rent",Residential Apartment,2400.0,90000,,03,03,01,1.0,,Fully-Furnised,2017.0, Residential, Family,150,15,200,Banani,Dhaka,,Bangladesh
https://rents.com.bd/property/quality-finishing-a-2250-sq-ft-ready-house-is-up-for-rent-in-banani/,Quality Finishing A 2250 Sq Ft Ready House Is Up For Rent In Banani,Residential Apartment,2250.0,75000,,03,03,01,1.0,,Un-Furnished,2015.0, Residential, Family,150,15,200,Banani,Dhaka,,Bangladesh
https://rents.com.bd/property/get-this-2100-sq-ft-wonderful-flat-in-banani-is-available-for-rent/,"Get This 2100 Sq Ft Wonderful Flat In Banani, Is Available For Rent",Residential Apartment,2100.0,100000,,03,04,01,1.0,,Un-Furnished,2017.0, Residential, Family,150,15,200,Banani,Dhaka,,Bangladesh
https://rents.com.bd/property/2600-sq-ft-well-maintained-office-space-now-available-for-rent-in-banani/,2600 Sq Ft Well Maintained Office Space Now Available For Rent In Banani,Commercial Space,2600.0,150000,,,,01,1.0,2nd floor ,Un-Furnished,2016.0, Residential, Corporate Office or Small Office,150,20,150,Banani,Dhaka,1212,Bangladesh
https://rents.com.bd/property/your-desirable-cozy-house-is-for-rent-in-banani-with-satisfactory-price-2/,Your Desirable Cozy House Is For Rent In Banani With Satisfactory Price,Residential Apartment,1800.0,100000,,03,03,01,1.0,,Un-Furnished,2018.0, Residential, Family,150,15,200,Banani,Dhaka,,Bangladesh
https://rents.com.bd/property/04-bedroom-apartment-for-rent-in-banani-area-with-satisfactory-price/,04 Bedroom Apartment For Rent In Banani Area With Satisfactory Price,Residential Apartment,3500.0,90000,,04,04,02,1.0,,Un-Furnished,2012.0, Residential, Family,350,15,250,Banani,Dhaka,,Bangladesh
https://rents.com.bd/property/affordable-2200-sq-ft-office-space-available-for-rent-in-banani-area-near-road-15/,Affordable 2200 Sq Ft Office Space Available For Rent In Banani Area Near Road 15,Commercial Space,2200.0,110000,,,,01,1.0,7th floor ,Un-Furnished,2017.0, Residential, Corporate Office or Small Office,150,20,150,Banani,Dhaka,1212,Bangladesh
https://rents.com.bd/property/1850-sq-ft-cozy-house-is-for-rent-in-banani-with-satisfactory-price/,1850 Sq Ft Cozy House Is For Rent In Banani With Satisfactory Price,Residential Apartment,1850.0,100000,,03,03,01,1.0,,Un-Furnished,2019.0, Residential, Family,150,15,150,Banani,Dhaka,,Bangladesh
https://rents.com.bd/property/1650-sq-ft-well-fited-office-space-available-for-rent-in-banani/,1650 Sq Ft Well Fited Office Space Available For Rent In Banani,Commercial Space,1650.0,100000,,,,01,1.0,2nd floor,Un-Furnished,2008.0, Residential, Corporate Office or Small Office,150,20,100,Banani,Dhaka,1212,Bangladesh
https://rents.com.bd/property/comfy-residential-place-is-for-rent-in-banani-with-satisfactory-price-2/,Comfy Residential Place Is For Rent In Banani With Satisfactory Price,Residential Apartment,1600.0,100000,,02,03,03,1.0,,Un-Furnished,2009.0, Residential, Family,150,15,150,Banani,Dhaka,,Bangladesh
https://rents.com.bd/property/well-maintained-03-bedrooms-fully-furnished-apartment-is-up-for-rent-in-banani/,Well Maintained 03 Bedrooms Fully Furnished Apartment Is Up For Rent in Banani,Residential Apartment,2700.0,100000,,03,04,01,2.0,,Fully-Furnised,2011.0, Residential, Family,150,25,150,Banani,Dhaka,,Bangladesh
https://rents.com.bd/property/2450-sq-ft-well-maintained-office-space-now-available-for-rent-in-banani/,2450 Sq Ft Well Maintained Office Space Now Available For Rent In Banani,Commercial Space,2450.0,120000,,,,01,1.0,2nd floor ,Un-Furnished,2013.0, Residential, Corporate Office or Small Office,150,20,150,Banani,Dhaka,1212,Bangladesh
https://rents.com.bd/property/2600-sq-ft-well-maintained-fully-furnished-apartment-is-up-for-rent-at-gulshan/,2600 Sq Ft Well Maintained Fully Furnished Apartment Is Up For Rent At Gulshan,Residential Apartment,2600.0,110000,,03,03,01,1.0,5th floor available,Fully-Furnised,2015.0, Residential, Family,150,40,150,Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/14000-sq-ft-in-full-building-available-for-rent-in-baridhara-diplomatic-zone/,"14,000 Sq Ft In Full Building Available For Rent In Baridhara Diplomatic Zone",Residential Apartment,16800.0,1400000,,21,21,09,1.0,,Un-Furnished,2021.0, Residential, Family,1050,20,550,Baridhara Diplomatic Zone,Dhaka,1212,Bangladesh
https://rents.com.bd/property/9000-sq-ft-independent-house-available-for-rent-in-banani-with-satisfactory-price/,9000 Sq Ft Independent House Available For Rent In Banani With Satisfactory Price,Residential Apartment,9000.0,800000,,08,05,05,,,Un-Furnished,2010.0, Residential, Family,750,15,350,Banani,Dhaka,,Bangladesh
https://rents.com.bd/property/massive-5400-sq-ft-exclusive-apartment-is-for-rent-in-north-gulshan-with-satisfactory-price/,Massive 5400 Sq Ft Exclusive Apartment Is For Rent In North Gulshan With Satisfactory Price,Residential Apartment,5400.0,250000,,04,04,02,2.0,08th,Un-Furnished,2019.0, Residential, Family,350,40,450,North Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/uniquely-designed-3000-sq-ft-apartment-is-up-for-rent-in-north-gulshan/,Uniquely Designed 3000 Sq Ft Apartment Is Up For Rent In North Gulshan,Residential Apartment,3000.0,200000,,04,04,02,2.0,3rd,Un-Furnished,2016.0, Residential, Family,350,40,450,North Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/2000-sq-ft-commercial-space-now-available-for-rent-in-banani/,2000 Sq Ft Commercial Space Now Available For Rent In Banani,Commercial Space,2000.0,200000,,,,01,1.0,6th floor,Un-Furnished,2017.0, Residential Cum Commercial, Corporate Office or Small Offices,150,40,250,Banani,Dhaka,1212,Bangladesh
https://rents.com.bd/property/swimming-pool-facilized-brand-new-exclusive-house-available-for-rent-in-gulshan-2/,Swimming Pool Facilized Brand New Exclusive House Available For Rent In Gulshan 2,Residential Apartment,2500.0,175000,,03,03,02,2.0,04th,Un-Furnished,2021.0, Residential, Family,350,40,250,North Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/dedicated-5600-sq-ft-commercial-floor-now-available-for-rent-in-gulshan-avenue/,Dedicated 5600 Sq Ft Commercial Floor Now Available For Rent In Gulshan Avenue,Commercial Space,5600.0,840000,,,,02,3.0,12th floor available,Un-Furnished,2017.0, Residential," Corporate Office, MNC",350,20,550,Gulshan Avenue,Dhaka,1212,Bangladesh
https://rents.com.bd/property/a-modern-well-planned-flat-of-3500-sq-ft-is-up-for-rent-is-situated-in-north-gulshan/,A Modern Well-planned Flat Of 3500 Sq Ft Is Up For Rent Is Situated In North Gulshan,Residential Apartment,3500.0,220000,,03,04,01,2.0,2nd,Un-Furnished,2016.0, Residential, Family,150,40,450,North Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/swimming-pool-gym-facilized-brand-new-apartment-now-available-for-rent-in-north-gulshan/,Swimming Pool & GYM Facilized Brand New Apartment Now Available For Rent In North Gulshan,Residential Apartment,3900.0,250000,,04,04,02,2.0,9th,Un-Furnished,2021.0, Residential, Family,350,40,550,North Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/2850-sq-ft-ground-floor-shop-space-vacant-for-rent-in-gulshan-avenue/,2850 Sq Ft Ground Floor Shop Space Vacant For Rent In Gulshan Avenue,Commercial Space,2850.0,1567500,,,,02,2.0,Ground floor,Un-Furnished,2021.0, Commercial, Retail Brands & Foreign Franchise,150,60,650,Gulshan Avenue,Dhaka,1212,Bangladesh
https://rents.com.bd/property/your-desirable-cozy-house-is-for-rent-in-gulshan-with-satisfactory-price-2/,Your Desirable Cozy House Is For Rent In Gulshan With Satisfactory Price,Residential Apartment,3100.0,135000,10000,04,04,02,2.0,5th,Un-Furnished,2016.0, Residential, Family,350,40,450,Gulshan 1,Dhaka,1,Bangladesh
https://rents.com.bd/property/914-sq-ft-commercial-space-now-available-for-rent-in-gulshan-avenue/,914 Sq Ft Commercial Space Now Available For Rent In Gulshan Avenue,Commercial Space,914.0,250000,,,,01,2.0,2nd floor available,Un-Furnished,2017.0, Commercial, Restaurant Brand,150,60,150,Gulshan Avenue,Dhaka,1212,Bangladesh
https://rents.com.bd/property/exclusive-home-of-4000-sq-ft-in-the-prestigious-community-of-baridhara-diplomatic-zone-is-up-for-rent/,"Exclusive Home Of 4000 Sq Ft In The Prestigious Community Of Baridhara Diplomatic Zone, Is Up For Rent",Residential Apartment,4000.0,375000,,04,05,02,1.0,,Un-Furnished,2020.0, Residential, Family,300,20,550,Baridhara Diplomatic Zone,Dhaka,1212,Bangladesh
https://rents.com.bd/property/stunning-luxury-home-of-4500-sq-ft-in-the-prestigious-community-of-north-gulshan-is-up-for-rent/,"Stunning Luxury Home Of 4500 Sq Ft In The Prestigious Community Of North Gulshan, Is Up For Rent",Residential Apartment,4500.0,420000,,04,05,02,2.0,6th,Un-Furnished,2017.0, Residential, Family,350,40,450,North Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/brand-new-3500-sq-ft-commercial-space-now-available-for-rent-in-gulshan-avenue/,Brand New 3500 Sq Ft Commercial Space Now Available For Rent In Gulshan Avenue,Commercial Space,3500.0,600000,,,,02,2.0,14th floor available,Un-Furnished,2021.0, Commercial, Restaurant Brand,350,60,150,Gulshan Avenue,Dhaka,1212,Bangladesh
https://rents.com.bd/property/your-desirable-cozy-house-is-for-rent-in-banani-with-satisfactory-price/,Your Desirable Cozy House Is For Rent In Banani With Satisfactory Price,Residential Apartment,2750.0,110000,,03,03,01,1.0,,Un-Furnished,2021.0, Residential, Family,150,15,350,Banani,Dhaka,,Bangladesh
https://rents.com.bd/property/3700-sq-ft-dedicated-office-space-now-availablefor-rent-in-banani/,3700 Sq Ft Dedicated Office Space Now AvailableFor Rent In Banani,Commercial Space,3700.0,200000,,,,01,1.0,5th floor,Un-Furnished,2014.0, Residential Cum Commercial, Corporate Office or Small Offices,150,40,450,Banani,Dhaka,1212,Bangladesh
https://rents.com.bd/property/comfy-residential-place-is-for-rent-in-banani-with-satisfactory-price/,Comfy Residential Place Is For Rent In Banani With Satisfactory Price,Residential Apartment,2200.0,100000,,03,03,01,1.0,,Un-Furnished,2017.0, Residential, Family,150,15,250,Banani,Dhaka,,Bangladesh
https://rents.com.bd/property/well-fitted-9000-sq-ft-dedicated-office-space-for-rent-in-banani-area/,Well Fitted 9000 Sq Ft Dedicated Office Space For Rent In Banani Area,Commercial Space,9000.0,500000,,,,04,,2nd & 3rd floor,Un-Furnished,2014.0, Residential Cum Commercial, Corporate Office or Small Offices,150,40,450,Banani 12,Dhaka,12,Bangladesh
https://rents.com.bd/property/04-bedroom-house-is-for-rent-in-north-gulshan-with-satisfactory-price/,04 Bedroom House Is For Rent In North Gulshan With Satisfactory Price,Residential Apartment,3500.0,225000,,04,04,02,2.0,,Un-Furnished,2010.0, Residential, Family,300,20,550,North Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/2800-sq-ft-dedicated-office-space-is-now-available-for-rent-in-banani/,2800 Sq Ft Dedicated Office Space Is Now Available For Rent In Banani,Commercial Space,2800.0,200000,,,,01,1.0,2nd floor available,Un-Furnished,2018.0, Residential Cum Commercial, Corporate Office or Small Offices,150,40,350,Banani 12,Dhaka,12,Bangladesh
https://rents.com.bd/property/dedicated-commercial-space-now-available-only-for-restaurant-brands/,Dedicated Commercial Space Now Available Only For Restaurant Brands,Commercial Space,5000.0,1100000,,,,02,3.0,21st floor available,Un-Furnished,2021.0, Commercial, Restaurant Brand,350,60,750,Gulshan Avenue,Dhaka,1212,Bangladesh
https://rents.com.bd/property/2600-sq-ft-open-commercial-space-is-available-for-rent-in-banani/,2600 Sq Ft Open Commercial Space Is Available For Rent In Banani,Commercial Space,2600.0,210000,,,,01,2.0,4th floor available,Fully-Furnised,2017.0, Residential Cum Commercial, Corporate Office,350,40,350,Banani 11,Dhaka,11,Bangladesh
https://rents.com.bd/property/4400-sq-ft-dedicated-commercial-space-now-available-only-for-restaurant-brands/,4400 Sq Ft Dedicated Commercial Space Now Available Only For Restaurant Brands,Commercial Space,4400.0,968000,,,,02,2.0,4th floor available,Un-Furnished,2021.0, Commercial, Restaurant Brand,350,60,150,Gulshan Avenue,Dhaka,1212,Bangladesh
https://rents.com.bd/property/03-bedroom-fully-furnished-nice-apartment-is-up-for-rent-at-gulshan/,03 Bedroom Fully Furnished Nice Apartment Is Up For Rent At Gulshan,Residential Apartment,2200.0,100000,,03,03,01,2.0,3rd floor available,Fully-Furnised,2016.0, Residential, Family,150,40,150,Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/get-this-2600-sq-ft-dedicated-office-space-for-rent-in-banani-area/,Get This 2600 Sq Ft Dedicated Office Space For Rent In Banani Area,Commercial Space,2600.0,170000,,,,01,1.0,2nd floor available,Un-Furnished,2017.0, Residential Cum Commercial, Corporate Office or Small Offices,150,40,350,Banani 12,Dhaka,12,Bangladesh
https://rents.com.bd/property/2700-sq-ft-03-bedroom-nice-apartment-is-up-for-rent-at-gulshan/,2700 Sq Ft 03 Bedroom Nice Apartment Is Up For Rent At Gulshan,Residential Apartment,2700.0,110000,,03,03,01,2.0,5th floor available,Fully-Furnised,2018.0, Residential, Family,150,40,150,Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/5050-sq-ft-ready-furnished-office-space-now-available-for-rent-in-banani/,5050 Sq Ft Ready Furnished Office Space Now Available for Rent In Banani,Commercial Space,5050.0,606000,,,,03,3.0,17th floor available,Fully-Furnised,2016.0, Fully Commercial, Corporate Office,450,60,550,Banani,Dhaka,1212,Bangladesh
https://rents.com.bd/property/2700-sq-ft-nicely-planned-commercial-space-is-available-for-rent-in-banani/,2700 Sq Ft Nicely Planned Commercial Space Is Available For Rent In Banani,Commercial Space,2700.0,220000,,,,01,2.0,3rd floor available,Fully-Furnised,2017.0, Residential Cum Commercial, Corporate Office,350,40,350,Banani 11,Dhaka,11,Bangladesh
https://rents.com.bd/property/we-bring-you-an-excellent-furnished-flat-of-2400-sq-ft-for-rent-in-gulshan-1/,We Bring You An Excellent Furnished Flat Of 2400 Sq Ft For Rent In Gulshan 1,Residential Apartment,2400.0,105000,,03,03,01,1.0,6th,Fully-Furnised,2016.0, Residential, Family,150,50,150,Gulshan 1,Dhaka,1,Bangladesh
https://rents.com.bd/property/we-bring-you-an-excellent-commercial-floor-of-6500-sq-ft-for-rent-in-gulshan-1/,We Bring You An Excellent Commercial Floor Of 6500 Sq Ft For Rent In Gulshan 1,Commercial Space,6500.0,715000,,,,01,1.0,"4th, 5th, 6th & 7th floor available",Un-Furnished,2020.0, Residential, Corporate Office,150,20,150,Gulshan 1,Dhaka,1,Bangladesh
https://rents.com.bd/property/get-this-4200-sq-ft-wonderful-office-space-in-gulshan-is-available-for-rent/,"Get This 4200 Sq Ft Wonderful Office Space In Gulshan, Is Available For Rent",Commercial Space,4200.0,250000,,,,01,1.0,2nd floor available,Un-Furnished,2014.0, Residential, Corporate Office or Small Office,150,60,150,Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/luxury-apartment-of-6000-sq-ft-in-the-prestigious-community-of-north-gulshan/,Luxury Apartment Of 4000 Sq Ft In The Prestigious Community Of North Gulshan,Residential Apartment,4000.0,550000,,04,04,02,3.0,4th,Un-Furnished,2018.0, Residential, Family,350,40,150,North Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/comfy-residential-place-is-for-rent-in-baridhara-diplomatic-zone-with-satisfactory-price/,Comfy Residential Place Is For Rent In Baridhara Diplomatic Zone With Satisfactory Price,Residential Apartment,3700.0,325000,,04,04,02,2.0,,Un-Furnished,2019.0, Residential, Family,300,20,550,Baridhara Diplomatic Zone,Dhaka,1212,Bangladesh
https://rents.com.bd/property/wonderful-furnished-flat-covering-an-area-of-2700-sq-ft-is-available-for-rent-in-gulshan-1/,Wonderful Furnished Flat Covering An Area Of 2700 Sq Ft Is Available For Rent In Gulshan 1,Residential Apartment,2700.0,135000,,03,03,01,1.0,6th,Fully-Furnised,2017.0, Residential, Family,150,50,150,Gulshan 1,Dhaka,1,Bangladesh
https://rents.com.bd/property/a-dazzling-3500-sq-ft-fully-furnished-flat-is-up-for-rent-located-at-gulshan/,A Dazzling 3500 Sq Ft Fully Furnished Flat Is Up For Rent Located At Gulshan,Residential Apartment,3500.0,260000,,04,04,01,1.0,1st to 6th floor available,Fully-Furnised,2021.0, Residential, Family,150,50,150,Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/spaciously-designed-furnished-apartment-is-now-vacant-for-rent-in-north-gulshan/,Spaciously Designed Furnished Apartment Is Now Vacant For Rent In North Gulshan,Residential Apartment,4000.0,350000,,03,04,02,2.0,7th floor available,Fully-Furnised,2019.0, Residential, Family,350,40,150,North Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/we-bring-you-a-nice-spacious-office-space-of-3500-sq-ft-for-rent-in-gulshan-1/,We Bring You A Nice & Spacious Office Space Of 3500 Sq Ft For Rent In Gulshan 1,Commercial Space,3500.0,220000,,,,01,1.0,"4th, 5th & 6th floor available",Un-Furnished,2021.0, Residential, Corporate Office or Small Office,150,20,150,Gulshan 1,Dhaka,1,Bangladesh
https://rents.com.bd/property/fully-furnished-studio-apartment-in-north-gulshan-is-up-for-rent/,"Fully Furnished Studio Apartment In North Gulshan, Is Up For Rent",Residential Apartment,500.0,70000,,01,01,01,1.0,5th,Fully-Furnised,2013.0, Residential, Family,150,40,150,North Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/comfy-residential-place-is-for-rent-in-gulshan-1-with-satisfactory-price/,Comfy Residential Place Is For Rent In Gulshan 1 With Satisfactory Price,Residential Apartment,2300.0,70000,,03,03,01,2.0,8th,Un-Furnished,2012.0, Residential, Family,150,60,150,Gulshan 1,Dhaka,1,Bangladesh
